"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","992.6","1003.1","994.6","2016-09-01 00:15","990.4","2016-09-01 16:13","28.1","30.6","2016-09-01 12:32","26.0","2016-09-01 05:56","24.0","79","58","2016-09-01 00:07","3.8","200","12.7","220","2016-09-01 19:22","0.0","0.0","0.0","","0.0","","3.9","31.0","13.29","9.8","-3.8","6","2016-09-01 13:00","7.5"
"02","992.7","1003.2","994.8","2016-09-02 21:43","990.3","2016-09-02 04:06","27.0","30.5","2016-09-02 11:55","24.0","2016-09-02 15:41","24.8","88","78","2016-09-02 21:37","3.5","220","13.0","230","2016-09-02 02:16","4.3","3.2","1.0","2016-09-02 14:32","2.0","2016-09-02 14:27","0.5","4.0","7.35","12.0","-1.5","6","2016-09-02 12:00","9.3"
"03","995.3","1005.8","997.4","2016-09-03 22:06","993.4","2016-09-03 02:25","27.2","30.5","2016-09-03 11:31","25.7","2016-09-03 00:24","23.9","82","76","2016-09-03 12:00","3.0","60","10.1","60","2016-09-03 19:10","0.0","0.0","0.0","","0.0","","6.7","53.4","15.51","9.5","4.0","8","2016-09-03 12:00","6.3"
"04","997.2","1007.7","998.5","2016-09-04 20:28","996.0","2016-09-04 15:35","27.4","29.6","2016-09-04 12:58","25.9","2016-09-04 05:33","24.0","82","76","2016-09-04 03:50","3.5","40","10.3","360","2016-09-04 05:04","0.0","0.0","0.0","","0.0","","7.0","55.9","15.76","11.7","-1.5","6","2016-09-04 14:00","6.2"
"05","997.9","1008.5","999.2","2016-09-05 20:40","996.5","2016-09-05 02:42","27.4","29.5","2016-09-05 10:33","26.0","2016-09-05 04:53","24.8","86","79","2016-09-05 03:12","3.8","60","10.1","70","2016-09-05 17:20","0.2","0.2","0.2","2016-09-05 04:40","0.2","2016-09-05 04:40","2.5","20.0","9.90","12.5","3.6","5","2016-09-05 11:00","8.0"
"06","997.8","1008.3","999.4","2016-09-06 09:46","996.4","2016-09-06 15:03","27.4","30.1","2016-09-06 14:28","26.2","2016-09-06 21:54","24.9","86","83","2016-09-06 07:49","2.6","60","7.8","90","2016-09-06 16:52","0.0","0.0","0.0","","0.0","","2.9","23.3","12.56","15.0","-0.4","5","2016-09-06 13:00","7.3"
"07","996.2","1006.7","997.6","2016-09-07 00:01","994.6","2016-09-07 16:37","26.6","28.0","2016-09-07 15:14","24.7","2016-09-07 07:56","25.3","93","85","2016-09-07 00:01","2.8","220","13.4","220","2016-09-07 19:18","19.4","5.4","4.5","2016-09-07 06:26","8.5","2016-09-07 07:01","0.3","2.4","6.54","10.5","-0.8","4","2016-09-07 12:00","9.0"
"08","997.9","1008.5","1000.2","2016-09-08 23:04","995.7","2016-09-08 03:11","26.0","27.4","2016-09-08 13:36","24.2","2016-09-08 09:36","24.6","92","87","2016-09-08 15:36","4.4","90","11.6","90","2016-09-08 10:22","10.5","3.9","2.5","2016-09-08 08:32","7.5","2016-09-08 07:42","2.4","19.3","10.06","13.0","-4.0","6","2016-09-08 14:00","8.0"
"09","999.1","1009.7","1000.3","2016-09-09 21:28","997.8","2016-09-09 15:42","26.2","28.6","2016-09-09 10:41","24.9","2016-09-09 23:45","23.7","86","76","2016-09-09 12:12","3.6","70","12.1","80","2016-09-09 16:31","0.0","0.0","0.0","","0.0","","1.2","9.7","10.33","19.2","-1.9","5","2016-09-09 14:00","6.5"
"10","998.1","1008.7","999.3","2016-09-10 00:01","996.8","2016-09-10 15:01","25.5","27.3","2016-09-10 13:22","24.1","2016-09-10 23:51","24.2","93","83","2016-09-10 01:09","3.8","20","13.9","20","2016-09-10 20:28","37.0","3.9","8.0","2016-09-10 22:52","26.5","2016-09-10 22:46","0.0","0.0","4.67","14.0","-0.1","4","2016-09-10 13:00","9.3"
