"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","990.4","1000.8","991.7","2015-07-01 00:05","988.7","2015-07-01 16:23","27.4","29.7","2015-07-01 13:09","25.7","2015-07-01 04:08","24.7","85","75","2015-07-01 15:08","7.9","210","18.5","220","2015-07-01 18:12","0.0","0.0","0.0","","0.0","","5.3","38.7","17.86","7.0","5.6","...","","7.7"
"02","991.4","1001.8","994.3","2015-07-02 22:29","989.9","2015-07-02 03:45","26.9","30.9","2015-07-02 13:11","24.4","2015-07-02 23:33","24.9","89","75","2015-07-02 13:27","5.6","210","16.3","240","2015-07-02 16:55","2.0","1.2","1.0","2015-07-02 14:19","1.0","2015-07-02 14:17","4.3","31.4","15.73","6.8","-4.0","...","","8.2"
"03","993.3","1003.9","995.0","2015-07-03 22:24","992.2","2015-07-03 03:33","23.9","25.4","2015-07-03 12:36","23.2","2015-07-03 19:19","23.3","96","92","2015-07-03 16:18","2.1","50","8.4","70","2015-07-03 22:37","5.5","7.6","1.0","2015-07-03 16:11","1.5","2015-07-03 11:08","0.0","0.0","3.02","2.1","-0.3","...","","10.0"
"04","995.3","1006.0","997.9","2015-07-04 22:12","993.0","2015-07-04 03:38","22.3","23.4","2015-07-04 00:01","21.0","2015-07-04 17:39","21.5","95","86","2015-07-04 19:35","4.1","50","13.9","30","2015-07-04 20:56","0.6","10.1","0.5","2015-07-04 07:32","0.5","2015-07-04 06:42","0.0","0.0","0.49","4.4","-0.4","...","","10.0"
"05","994.9","1005.6","996.7","2015-07-05 00:14","993.5","2015-07-05 15:36","22.6","24.3","2015-07-05 10:46","21.6","2015-07-05 00:43","20.5","88","84","2015-07-05 10:46","4.6","20","16.5","10","2015-07-05 13:44","0.0","0.0","0.0","","0.0","","0.0","0.0","3.44","16.0","-0.3","...","","10.0"
"06","992.0","1002.7","994.0","2015-07-06 00:02","990.2","2015-07-06 17:02","22.4","23.3","2015-07-06 13:05","21.7","2015-07-06 21:41","20.5","89","84","2015-07-06 16:13","5.3","20","17.3","20","2015-07-06 11:09","1.2","8.8","0.5","2015-07-06 05:17","0.5","2015-07-06 04:27","0.0","0.0","4.23","11.5","-0.2","...","","10.0"
"07","992.0","1002.7","993.5","2015-07-07 22:09","990.7","2015-07-07 03:12","22.2","22.7","2015-07-07 13:28","21.3","2015-07-07 02:18","20.7","91","85","2015-07-07 13:42","4.2","50","13.9","20","2015-07-07 22:00","1.8","4.2","1.0","2015-07-07 01:23","1.5","2015-07-07 00:56","0.0","0.0","2.23","11.8","-0.5","...","","10.0"
"08","991.7","1002.3","993.4","2015-07-08 22:01","990.5","2015-07-08 16:24","23.4","24.4","2015-07-08 09:45","22.6","2015-07-08 00:01","21.4","89","84","2015-07-08 09:44","6.0","30","18.1","20","2015-07-08 13:22","0.0","0.0","0.0","","0.0","","0.0","0.0","6.59","10.3","1.9","...","","10.0"
"09","992.3","1002.8","993.6","2015-07-09 08:07","990.7","2015-07-09 23:58","24.7","27.2","2015-07-09 14:42","23.2","2015-07-09 01:39","23.2","91","83","2015-07-09 13:43","5.8","40","16.5","40","2015-07-09 16:38","0.0","0.0","0.0","","0.0","","4.1","30.0","16.56","6.9","3.8","...","","8.8"
"10","986.4","996.8","990.8","2015-07-10 00:10","981.3","2015-07-10 23:59","27.8","31.3","2015-07-10 12:14","24.2","2015-07-10 04:57","22.8","75","61","2015-07-10 19:09","4.4","360","16.0","290","2015-07-10 23:58","T","0.5","T","2015-07-10 14:15","T","2015-07-10 13:30","1.8","13.2","10.61","20.5","-7.1","...","","8.2"
"11","983.0","993.4","986.9","2015-07-11 22:25","979.7","2015-07-11 02:20","27.6","29.9","2015-07-11 18:01","25.9","2015-07-11 22:18","22.6","74","64","2015-07-11 00:09","6.4","210","17.0","300","2015-07-11 00:11","2.0","5.8","0.6","2015-07-11 14:35","1.0","2015-07-11 14:35","0.0","0.0","6.04","19.5","-3.4","...","","9.7"
"12","989.0","999.5","992.3","2015-07-12 22:08","985.9","2015-07-12 01:33","28.5","33.6","2015-07-12 14:19","25.5","2015-07-12 04:05","24.3","79","60","2015-07-12 14:11","5.3","210","15.7","230","2015-07-12 00:10","0.0","0.0","0.0","","0.0","","9.8","72.0","23.61","7.9","6.6","...","","3.7"
"13","992.5","1003.0","994.4","2015-07-13 22:36","990.7","2015-07-13 02:08","28.0","33.4","2015-07-13 12:47","25.5","2015-07-13 23:42","24.7","83","63","2015-07-13 12:47","1.6","90","8.0","230","2015-07-13 00:16","0.0","0.0","0.0","","0.0","","10.6","77.9","23.01","6.5","4.9","...","","3.0"
"14","992.8","1003.3","994.3","2015-07-14 22:14","991.5","2015-07-14 17:52","27.4","32.6","2015-07-14 10:41","24.7","2015-07-14 05:30","25.0","87","69","2015-07-14 10:41","1.5","100","6.6","120","2015-07-14 13:06","0.0","0.0","0.0","","0.0","","8.9","65.5","20.95","3.3","4.4","...","","5.0"
"15","992.3","1002.8","993.9","2015-07-15 00:01","990.5","2015-07-15 17:52","27.3","32.7","2015-07-15 12:26","24.5","2015-07-15 05:11","24.7","87","67","2015-07-15 13:41","1.4","100","6.0","100","2015-07-15 14:18","0.0","0.0","0.0","","0.0","","7.9","58.2","21.33","4.5","4.5","...","","5.2"
"16","991.3","1001.8","993.0","2015-07-16 22:40","989.5","2015-07-16 15:14","27.0","31.6","2015-07-16 12:31","24.9","2015-07-16 04:57","24.7","88","73","2015-07-16 12:22","1.8","90","7.7","70","2015-07-16 14:42","0.0","0.0","0.0","","0.0","","6.4","47.2","19.55","8.3","4.0","...","","6.0"
"17","992.8","1003.3","994.5","2015-07-17 22:11","991.6","2015-07-17 03:44","27.3","32.4","2015-07-17 12:46","24.8","2015-07-17 04:33","24.8","87","70","2015-07-17 12:39","1.8","20","6.7","90","2015-07-17 15:37","0.0","0.0","0.0","","0.0","","10.5","77.5","22.30","9.7","4.3","...","","4.5"
