"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1012.8","1024.0","1014.0","2013-12-01 09:21","1011.8","2013-12-01 03:22","15.0","18.5","2013-12-01 12:00","12.2","2013-12-01 02:16","8.0","63","43","2013-12-01 16:10","2.5","340","9.4","70","2013-12-01 16:21","0.0","0.0","0.0","","0.0","","10.0","94.7","15.58","16.7","3.2","4","2013-12-01 12:00","0.0"
"02","1011.9","1023.0","1013.7","2013-12-02 09:11","1010.1","2013-12-02 14:37","15.3","18.3","2013-12-02 12:56","12.7","2013-12-02 06:18","8.7","65","56","2013-12-02 23:22","2.4","20","7.8","350","2013-12-02 00:05","0.0","0.0","0.0","","0.0","","9.6","91.0","14.03","9.0","2.0","3","2013-12-02 12:00","0.3"
"03","1009.8","1020.9","1011.9","2013-12-03 09:09","1007.9","2013-12-03 15:26","15.5","19.7","2013-12-03 13:28","12.7","2013-12-03 05:48","10.2","71","58","2013-12-03 12:32","1.8","320","6.8","350","2013-12-03 01:49","0.0","0.0","0.0","","0.0","","9.7","92.1","14.46","9.0","1.5","4","2013-12-03 12:00","0.2"
"04","1008.7","1019.8","1010.2","2013-12-04 21:40","1007.0","2013-12-04 13:25","15.9","19.7","2013-12-04 13:21","13.4","2013-12-04 06:49","11.4","75","64","2013-12-04 13:34","2.8","280","10.4","30","2013-12-04 22:50","0.0","0.0","0.0","","0.0","","5.6","53.2","11.20","8.2","2.0","3","2013-12-04 13:00","6.0"
"05","1008.6","1019.7","1010.8","2013-12-05 09:07","1007.4","2013-12-05 15:58","16.3","19.2","2013-12-05 12:37","14.1","2013-12-05 06:25","11.8","75","64","2013-12-05 12:37","3.3","360","10.8","360","2013-12-05 02:13","0.0","0.0","0.0","","0.0","","5.5","52.3","10.54","8.5","1.9","3","2013-12-05 12:00","5.0"
"06","1007.7","1018.7","1009.2","2013-12-06 09:12","1006.3","2013-12-06 15:10","17.2","20.7","2013-12-06 11:52","15.8","2013-12-06 05:31","13.0","77","65","2013-12-06 11:47","2.9","350","10.2","340","2013-12-06 23:50","0.0","0.0","0.0","","0.0","","3.5","33.3","8.45","8.2","1.6","3","2013-12-06 12:00","8.3"
"07","1009.0","1020.0","1010.5","2013-12-07 09:06","1007.7","2013-12-07 03:48","16.4","17.6","2013-12-07 14:22","15.1","2013-12-07 06:45","12.5","78","72","2013-12-07 13:07","3.8","10","13.1","350","2013-12-07 05:56","0.0","0.0","0.0","","0.0","","0.0","0.0","6.00","2.6","2.1","1","2013-12-07 13:00","9.7"
"08","1006.5","1017.5","1009.3","2013-12-08 09:40","1003.7","2013-12-08 21:35","17.2","18.1","2013-12-08 11:18","16.5","2013-12-08 00:22","12.8","76","69","2013-12-08 08:30","2.9","360","11.0","340","2013-12-08 01:28","0.0","0.0","0.0","","0.0","","0.0","0.0","1.70","3.3","-0.7","1","2013-12-08 12:00","10.0"
"09","1004.0","1014.9","1007.2","2013-12-09 22:11","1001.7","2013-12-09 14:25","18.2","22.4","2013-12-09 12:32","15.2","2013-12-09 23:54","14.4","79","59","2013-12-09 15:32","2.7","50","14.0","80","2013-12-09 20:40","9.5","4.1","2.0","2013-12-09 02:49","5.5","2013-12-09 02:20","6.5","62.0","12.09","6.1","3.6","3","2013-12-09 12:00","7.0"
"10","1007.6","1018.8","1009.6","2013-12-10 09:00","1006.1","2013-12-10 00:59","12.6","15.2","2013-12-10 00:01","11.6","2013-12-10 15:59","6.0","64","57","2013-12-10 15:10","4.4","50","14.9","70","2013-12-10 01:02","0.0","0.0","0.0","","0.0","","0.0","0.0","2.74","6.3","2.1","1","2013-12-10 13:00","10.0"
